run_id,phase,block_id,sample_id,weight_tensor,weight_layer,weight_block_index,weight_flat_start,weight_raw_rms,weight_normalization,method,mse,sqnr_bits,quantize_seconds,dequantize_seconds,original_vector,dequantized_vector,batch_n,dim,seed
seed0_llm_weight_blocks,final,17,17,model.layers.20.mlp.down_proj.weight,20,25345,608280,0.013404942441596754,block_rms,Uniform scalar 2-bit (gpu),0.2506015642512746,0.9982663800269155,7.465999806299806e-05,4.2298983316868544e-05,"[-0.473531037569046,-0.04667012766003609,-0.3301057815551758,-1.3295295238494873,-0.25725483894348145,-1.1018702983856201,0.7785943150520325,2.841186285018921,0.1935102790594101,-0.009319797158241272,0.27660587430000305,0.9425089359283447,-0.9106366038322449,0.002329949289560318,-0.4348289966583252,1.8850178718566895,0.39385032653808594,-1.256678581237793,-0.6328924298286438,-1.2657848596572876,-0.038132909685373306,0.4780842363834381,0.020631611347198486,1.5480822324752808]","[0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0]",1,24,0
seed0_llm_weight_blocks,final,17,17,model.layers.20.mlp.down_proj.weight,20,25345,608280,0.013404942441596754,block_rms,QTIP bitshift (gpu),0.17108899453041984,1.2735906100014887,0.008584655006416142,8.835599874146283e-05,"[-0.473531037569046,-0.04667012766003609,-0.3301057815551758,-1.3295295238494873,-0.25725483894348145,-1.1018702983856201,0.7785943150520325,2.841186285018921,0.1935102790594101,-0.009319797158241272,0.27660587430000305,0.9425089359283447,-0.9106366038322449,0.002329949289560318,-0.4348289966583252,1.8850178718566895,0.39385032653808594,-1.256678581237793,-0.6328924298286438,-1.2657848596572876,-0.038132909685373306,0.4780842363834381,0.020631611347198486,1.5480822324752808]","[-0.1523558795452118,-0.19210973381996155,-0.35491102933883667,-0.9858254790306091,-0.33413028717041016,-0.879913330078125,0.13257279992103577,1.7390198707580566,1.0181772708892822,-0.1029927134513855,0.024481236934661865,0.5849315524101257,-0.9858254790306091,-0.28278225660324097,-0.7055488228797913,1.4591230154037476,0.5849315524101257,-0.9858254790306091,-0.3445020616054535,-0.9391450881958008,-0.13257279992103577,-0.0931539535522461,0.07350250333547592,0.9858254790306091]",1,24,0
seed0_llm_weight_blocks,final,17,17,model.layers.20.mlp.down_proj.weight,20,25345,608280,0.013404942441596754,block_rms,Leech Lattice Vector Quantization (gpu),0.07091931257803075,1.908838861335375,0.0016919990011956543,0.00016856600996106863,"[-0.473531037569046,-0.04667012766003609,-0.3301057815551758,-1.3295295238494873,-0.25725483894348145,-1.1018702983856201,0.7785943150520325,2.841186285018921,0.1935102790594101,-0.009319797158241272,0.27660587430000305,0.9425089359283447,-0.9106366038322449,0.002329949289560318,-0.4348289966583252,1.8850178718566895,0.39385032653808594,-1.256678581237793,-0.6328924298286438,-1.2657848596572876,-0.038132909685373306,0.4780842363834381,0.020631611347198486,1.5480822324752808]","[-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-1.0606601238250732,-0.3535533845424652,-1.0606601238250732,1.0606601238250732,3.1819803714752197,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,-1.0606601238250732,-0.3535533845424652,-0.3535533845424652,1.7677669525146484,0.3535533845424652,-1.0606601238250732,-1.0606601238250732,-1.0606601238250732,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,1.7677669525146484]",1,24,0
seed0_llm_weight_blocks,final,18,18,model.layers.18.mlp.down_proj.weight,18,6143,147432,0.01620966657655865,block_rms,QTIP bitshift (gpu),0.14266354870448136,1.4046557535049513,0.008063567016506568,8.576101390644908e-05,"[-1.0317074060440063,-0.5836301445960999,0.433015912771225,0.7756632566452026,2.0935378074645996,-0.13178744912147522,0.760601818561554,0.5648033618927002,0.7982553839683533,-0.2805190086364746,-1.5663878917694092,-1.8149014711380005,-0.8886239528656006,-1.3329359292984009,0.5422112345695496,-1.212444543838501,0.3068764805793762,-0.019179780036211014,0.04777295142412186,0.15249690413475037,-1.8224321603775024,0.25980955362319946,-0.06730572879314423,-1.4835500717163086]","[-1.159889578819275,-0.9240337014198303,-0.0931539535522461,0.0931539535522461,1.122338056564331,0.0931539535522461,1.122338056564331,0.06368788331747055,0.8236187100410461,-0.45050859451293945,-1.4045462608337402,-2.1065540313720703,-0.505395233631134,-1.6962224245071411,0.6083298325538635,-0.9391450881958008,-0.13257279992103577,-0.11284144967794418,-0.034277018159627914,0.32379430532455444,-1.9533236026763916,-0.2120971381664276,-0.40756407380104065,-1.1991522312164307]",1,24,0
seed0_llm_weight_blocks,final,18,18,model.layers.18.mlp.down_proj.weight,18,6143,147432,0.01620966657655865,block_rms,Uniform scalar 2-bit (gpu),0.127049460046906,1.4882690143097645,7.591198664158583e-05,4.305102629587054e-05,"[-1.0317074060440063,-0.5836301445960999,0.433015912771225,0.7756632566452026,2.0935378074645996,-0.13178744912147522,0.760601818561554,0.5648033618927002,0.7982553839683533,-0.2805190086364746,-1.5663878917694092,-1.8149014711380005,-0.8886239528656006,-1.3329359292984009,0.5422112345695496,-1.212444543838501,0.3068764805793762,-0.019179780036211014,0.04777295142412186,0.15249690413475037,-1.8224321603775024,0.25980955362319946,-0.06730572879314423,-1.4835500717163086]","[-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0]",1,24,0
seed0_llm_weight_blocks,final,18,18,model.layers.18.mlp.down_proj.weight,18,6143,147432,0.01620966657655865,block_rms,Leech Lattice Vector Quantization (gpu),0.0725848246110575,1.8920942068131508,0.0011709289974533021,0.00016824598424136639,"[-1.0317074060440063,-0.5836301445960999,0.433015912771225,0.7756632566452026,2.0935378074645996,-0.13178744912147522,0.760601818561554,0.5648033618927002,0.7982553839683533,-0.2805190086364746,-1.5663878917694092,-1.8149014711380005,-0.8886239528656006,-1.3329359292984009,0.5422112345695496,-1.212444543838501,0.3068764805793762,-0.019179780036211014,0.04777295142412186,0.15249690413475037,-1.8224321603775024,0.25980955362319946,-0.06730572879314423,-1.4835500717163086]","[-1.4142135381698608,-0.7071067690849304,0.7071067690849304,0.7071067690849304,2.1213202476501465,0.0,0.7071067690849304,0.7071067690849304,1.4142135381698608,-0.7071067690849304,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,0.7071067690849304,-1.4142135381698608,0.0,0.0,0.0,0.0,-1.4142135381698608,0.0,0.0,-1.4142135381698608]",1,24,0
seed0_llm_weight_blocks,final,19,19,model.layers.13.mlp.down_proj.weight,13,5600,134400,0.018798302061494184,block_rms,Leech Lattice Vector Quantization (gpu),0.06795803785588653,1.9396059645319719,0.0015967899817042053,0.00016266500460915267,"[0.09212920069694519,1.7662831544876099,0.08360623568296432,0.5227418541908264,0.948078453540802,-0.07061885297298431,0.9870405793190002,-0.2240322381258011,1.084445834159851,-2.8312480449676514,1.1169142723083496,0.36689338088035583,-0.11363954097032547,-0.3295546770095825,0.3815041780471802,0.23214934766292572,0.5779381990432739,-0.38475102186203003,0.19562235474586487,0.8701542019844055,-1.3896492719650269,1.474067211151123,0.13474401831626892,1.5390040874481201]","[-0.3535533845424652,1.7677669525146484,0.3535533845424652,1.0606601238250732,1.0606601238250732,-0.3535533845424652,1.0606601238250732,-0.3535533845424652,1.0606601238250732,-2.4748737812042236,1.0606601238250732,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,1.0606601238250732,-0.3535533845424652,0.3535533845424652,1.0606601238250732,-1.0606601238250732,1.7677669525146484,0.3535533845424652,1.7677669525146484]",1,24,0
seed0_llm_weight_blocks,final,19,19,model.layers.13.mlp.down_proj.weight,13,5600,134400,0.018798302061494184,block_rms,Uniform scalar 2-bit (gpu),0.1300988559914471,1.4711598782977335,7.585197454318404e-05,4.365199129097164e-05,"[0.09212920069694519,1.7662831544876099,0.08360623568296432,0.5227418541908264,0.948078453540802,-0.07061885297298431,0.9870405793190002,-0.2240322381258011,1.084445834159851,-2.8312480449676514,1.1169142723083496,0.36689338088035583,-0.11363954097032547,-0.3295546770095825,0.3815041780471802,0.23214934766292572,0.5779381990432739,-0.38475102186203003,0.19562235474586487,0.8701542019844055,-1.3896492719650269,1.474067211151123,0.13474401831626892,1.5390040874481201]","[0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0]",1,24,0
seed0_llm_weight_blocks,final,19,19,model.layers.13.mlp.down_proj.weight,13,5600,134400,0.018798302061494184,block_rms,QTIP bitshift (gpu),0.17927651736715122,1.2398707520807266,0.008369600982405245,8.72040109243244e-05,"[0.09212920069694519,1.7662831544876099,0.08360623568296432,0.5227418541908264,0.948078453540802,-0.07061885297298431,0.9870405793190002,-0.2240322381258011,1.084445834159851,-2.8312480449676514,1.1169142723083496,0.36689338088035583,-0.11363954097032547,-0.3295546770095825,0.3815041780471802,0.23214934766292572,0.5779381990432739,-0.38475102186203003,0.19562235474586487,0.8701542019844055,-1.3896492719650269,1.474067211151123,0.13474401831626892,1.5390040874481201]","[0.07350250333547592,1.0181772708892822,-0.0931539535522461,0.0931539535522461,1.122338056564331,0.0931539535522461,1.0516313314437866,-0.024481236934661865,0.3863752782344818,-1.6189000606536865,0.9858254790306091,-0.14245736598968506,-0.14245736598968506,-0.13257279992103577,-0.0931539535522461,0.07350250333547592,1.0181772708892822,-0.11284144967794418,-0.024481236934661865,0.3863752782344818,-1.6189000606536865,1.122338056564331,0.0931539535522461,1.122338056564331]",1,24,0
seed0_llm_weight_blocks,final,20,20,model.layers.27.mlp.down_proj.weight,27,30666,735984,0.025104809969866203,block_rms,QTIP bitshift (gpu),0.10375103611535487,1.6344011778571177,0.00806324600125663,8.657298167236149e-05,"[0.8655120730400085,-0.13006992638111115,1.2107443809509277,0.5664727687835693,-1.0356969833374023,-0.3573884069919586,1.39065420627594,0.7001895308494568,-0.3549571931362152,-0.6199594736099243,1.1329455375671387,0.9044114947319031,0.0677700787782669,0.7050519585609436,0.7634010910987854,0.5397294163703918,-2.5868113040924072,-0.3233514130115509,0.7099143862724304,-1.2399189472198486,1.0745964050292969,0.6150970458984375,-1.6240507364273071,-0.9092739224433899]","[1.159889578819275,0.12270114570856094,1.4045462608337402,0.5504201054573059,-1.0863057374954224,-0.6930450797080994,1.6563239097595215,0.9091304540634155,-0.28278225660324097,-0.6930450797080994,1.7390198707580566,1.0181772708892822,-0.07350250333547592,0.1029927134513855,1.2194952964782715,0.2726057767868042,-2.2065751552581787,-0.8236187100410461,0.40756407380104065,-1.5836154222488403,1.4045462608337402,0.5504201054573059,-1.104142665863037,-0.7308942079544067]",1,24,0
seed0_llm_weight_blocks,final,20,20,model.layers.27.mlp.down_proj.weight,27,30666,735984,0.025104809969866203,block_rms,Uniform scalar 2-bit (gpu),0.09122552814725492,1.7272092982075389,7.665401790291071e-05,4.780999734066427e-05,"[0.8655120730400085,-0.13006992638111115,1.2107443809509277,0.5664727687835693,-1.0356969833374023,-0.3573884069919586,1.39065420627594,0.7001895308494568,-0.3549571931362152,-0.6199594736099243,1.1329455375671387,0.9044114947319031,0.0677700787782669,0.7050519585609436,0.7634010910987854,0.5397294163703918,-2.5868113040924072,-0.3233514130115509,0.7099143862724304,-1.2399189472198486,1.0745964050292969,0.6150970458984375,-1.6240507364273071,-0.9092739224433899]","[1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,0.0,1.0,-1.0,1.0,1.0,-2.0,-1.0]",1,24,0
seed0_llm_weight_blocks,final,20,20,model.layers.27.mlp.down_proj.weight,27,30666,735984,0.025104809969866203,block_rms,Leech Lattice Vector Quantization (gpu),0.06194323581992802,2.006454722760649,0.0013451669947244227,0.00030319899087771773,"[0.8655120730400085,-0.13006992638111115,1.2107443809509277,0.5664727687835693,-1.0356969833374023,-0.3573884069919586,1.39065420627594,0.7001895308494568,-0.3549571931362152,-0.6199594736099243,1.1329455375671387,0.9044114947319031,0.0677700787782669,0.7050519585609436,0.7634010910987854,0.5397294163703918,-2.5868113040924072,-0.3233514130115509,0.7099143862724304,-1.2399189472198486,1.0745964050292969,0.6150970458984375,-1.6240507364273071,-0.9092739224433899]","[0.3535533845424652,-0.3535533845424652,1.0606601238250732,0.3535533845424652,-1.0606601238250732,-0.3535533845424652,1.7677669525146484,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,1.0606601238250732,1.0606601238250732,0.3535533845424652,0.3535533845424652,1.0606601238250732,0.3535533845424652,-2.4748737812042236,-0.3535533845424652,0.3535533845424652,-1.0606601238250732,1.0606601238250732,1.0606601238250732,-1.7677669525146484,-1.0606601238250732]",1,24,0
seed0_llm_weight_blocks,final,21,21,model.layers.12.mlp.down_proj.weight,12,70186,1684464,0.02315926823977193,block_rms,Leech Lattice Vector Quantization (gpu),0.068155313596145,1.9375150922955255,0.0011754779843613505,0.0001892660220619291,"[0.7695522308349609,1.549646258354187,0.3531506657600403,0.009718231856822968,-0.41640153527259827,0.9962011575698853,-2.308656692504883,0.1212308257818222,0.19238805770874023,0.6957595348358154,-0.28199344873428345,-0.7379267811775208,-0.43484970927238464,0.453297883272171,0.16801011562347412,-0.038543496280908585,-2.002944231033325,1.0067429542541504,-0.40058884024620056,2.2559475898742676,0.453297883272171,-1.1648701429367065,0.4559333324432373,0.8696994185447693]","[0.3535533845424652,1.7677669525146484,0.3535533845424652,0.3535533845424652,-0.3535533845424652,1.0606601238250732,-2.4748737812042236,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,1.0606601238250732,0.3535533845424652,0.3535533845424652,-1.7677669525146484,1.0606601238250732,-0.3535533845424652,2.4748737812042236,0.3535533845424652,-1.0606601238250732,0.3535533845424652,1.0606601238250732]",1,24,0
seed0_llm_weight_blocks,final,21,21,model.layers.12.mlp.down_proj.weight,12,70186,1684464,0.02315926823977193,block_rms,Uniform scalar 2-bit (gpu),0.15253776599577626,1.3563808760535554,9.49879758991301e-05,6.330898031592369e-05,"[0.7695522308349609,1.549646258354187,0.3531506657600403,0.009718231856822968,-0.41640153527259827,0.9962011575698853,-2.308656692504883,0.1212308257818222,0.19238805770874023,0.6957595348358154,-0.28199344873428345,-0.7379267811775208,-0.43484970927238464,0.453297883272171,0.16801011562347412,-0.038543496280908585,-2.002944231033325,1.0067429542541504,-0.40058884024620056,2.2559475898742676,0.453297883272171,-1.1648701429367065,0.4559333324432373,0.8696994185447693]","[1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,1.0,0.0,-1.0,0.0,1.0]",1,24,0
seed0_llm_weight_blocks,final,21,21,model.layers.12.mlp.down_proj.weight,12,70186,1684464,0.02315926823977193,block_rms,QTIP bitshift (gpu),0.15192909147626135,1.359265041798094,0.008858540008077398,0.00011260100291110575,"[0.7695522308349609,1.549646258354187,0.3531506657600403,0.009718231856822968,-0.41640153527259827,0.9962011575698853,-2.308656692504883,0.1212308257818222,0.19238805770874023,0.6957595348358154,-0.28199344873428345,-0.7379267811775208,-0.43484970927238464,0.453297883272171,0.16801011562347412,-0.038543496280908585,-2.002944231033325,1.0067429542541504,-0.40058884024620056,2.2559475898742676,0.453297883272171,-1.1648701429367065,0.4559333324432373,0.8696994185447693]","[0.13257279992103577,1.6563239097595215,0.9091304540634155,-0.32379430532455444,-0.8374426960945129,0.32379430532455444,-1.8912291526794434,-0.0931539535522461,0.06368788331747055,0.879913330078125,-0.3445020616054535,-0.9391450881958008,-0.13257279992103577,-0.11284144967794418,-0.024481236934661865,0.3653585910797119,-1.6563239097595215,0.7181638479232788,-0.7055488228797913,1.4591230154037476,0.632066011428833,-0.8944265246391296,0.0931539535522461,1.159889578819275]",1,24,0
seed0_llm_weight_blocks,final,22,22,model.layers.2.mlp.down_proj.weight,2,125864,3020736,0.02252901061544265,block_rms,Leech Lattice Vector Quantization (gpu),0.0687165391280358,1.9315994650324744,0.001308528007939458,0.00017576999380253255,"[0.4172138273715973,1.560487985610962,-0.07111599296331406,-1.2082945108413696,-0.6881318688392639,-0.22079822421073914,-0.26549971103668213,0.2695634663105011,-2.037303924560547,-0.3521934747695923,-1.4412840604782104,0.6502033472061157,0.639366626739502,0.0027938424609601498,0.4497239887714386,-0.08737107366323471,-1.603834867477417,1.863916277885437,0.6854227185249329,-0.6854227185249329,0.25466299057006836,1.4304473400115967,-0.8506827354431152,-1.4304473400115967]","[0.7071067690849304,1.4142135381698608,0.0,-1.4142135381698608,-0.7071067690849304,0.0,0.0,0.7071067690849304,-2.1213202476501465,-0.7071067690849304,-1.4142135381698608,0.7071067690849304,0.0,0.0,0.7071067690849304,-0.7071067690849304,-1.4142135381698608,2.1213202476501465,0.7071067690849304,-0.7071067690849304,0.0,1.4142135381698608,-0.7071067690849304,-1.4142135381698608]",1,24,0
seed0_llm_weight_blocks,final,22,22,model.layers.2.mlp.down_proj.weight,2,125864,3020736,0.02252901061544265,block_rms,Uniform scalar 2-bit (gpu),0.13196798896100614,1.4608700953317892,8.297601016238332e-05,4.5424996642395854e-05,"[0.4172138273715973,1.560487985610962,-0.07111599296331406,-1.2082945108413696,-0.6881318688392639,-0.22079822421073914,-0.26549971103668213,0.2695634663105011,-2.037303924560547,-0.3521934747695923,-1.4412840604782104,0.6502033472061157,0.639366626739502,0.0027938424609601498,0.4497239887714386,-0.08737107366323471,-1.603834867477417,1.863916277885437,0.6854227185249329,-0.6854227185249329,0.25466299057006836,1.4304473400115967,-0.8506827354431152,-1.4304473400115967]","[0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0]",1,24,0
seed0_llm_weight_blocks,final,22,22,model.layers.2.mlp.down_proj.weight,2,125864,3020736,0.02252901061544265,block_rms,QTIP bitshift (gpu),0.10636867439591584,1.6164274368072817,0.009065738006029278,8.991899085231125e-05,"[0.4172138273715973,1.560487985610962,-0.07111599296331406,-1.2082945108413696,-0.6881318688392639,-0.22079822421073914,-0.26549971103668213,0.2695634663105011,-2.037303924560547,-0.3521934747695923,-1.4412840604782104,0.6502033472061157,0.639366626739502,0.0027938424609601498,0.4497239887714386,-0.08737107366323471,-1.603834867477417,1.863916277885437,0.6854227185249329,-0.6854227185249329,0.25466299057006836,1.4304473400115967,-0.8506827354431152,-1.4304473400115967]","[0.12270114570856094,1.4045462608337402,0.527773916721344,-1.159889578819275,-0.9240337014198303,-0.11284144967794418,-0.034277018159627914,0.2929880917072296,-2.1065540313720703,-0.49430081248283386,-1.6189000606536865,1.0181772708892822,-0.0931539535522461,0.044076092541217804,0.8099502921104431,-0.4832668900489807,-1.5836154222488403,1.4591230154037476,0.632066011428833,-0.8944265246391296,0.044076092541217804,0.7830567955970764,-0.527773916721344,-1.8356715440750122]",1,24,0
seed0_llm_weight_blocks,final,23,23,model.layers.3.mlp.down_proj.weight,3,39897,957528,0.022762431653949616,block_rms,Uniform scalar 2-bit (gpu),0.11898527817528178,1.5355725582720285,7.907897816039622e-05,4.534501931630075e-05,"[-1.6624672412872314,-0.01499907486140728,-1.5873881578445435,-1.169089913368225,-0.0007489063427783549,-0.4933773875236511,-0.6354915499687195,-0.5845449566841125,1.1422759294509888,2.0056862831115723,-0.2145119160413742,-0.35394465923309326,-0.38880282640457153,-0.9921175837516785,-0.8741360306739807,1.4050530195236206,-0.27216199040412903,-0.0403885692358017,-0.15619148313999176,-0.08379371464252472,-1.7160953283309937,-0.8044196367263794,-0.6167217493057251,-1.7053697109222412]","[-2.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-2.0]",1,24,0
seed0_llm_weight_blocks,final,23,23,model.layers.3.mlp.down_proj.weight,3,39897,957528,0.022762431653949616,block_rms,QTIP bitshift (gpu),0.12556989364745694,1.4967187953864343,0.008582320995628834,8.951802738010883e-05,"[-1.6624672412872314,-0.01499907486140728,-1.5873881578445435,-1.169089913368225,-0.0007489063427783549,-0.4933773875236511,-0.6354915499687195,-0.5845449566841125,1.1422759294509888,2.0056862831115723,-0.2145119160413742,-0.35394465923309326,-0.38880282640457153,-0.9921175837516785,-0.8741360306739807,1.4050530195236206,-0.27216199040412903,-0.0403885692358017,-0.15619148313999176,-0.08379371464252472,-1.7160953283309937,-0.8044196367263794,-0.6167217493057251,-1.7053697109222412]","[-2.0240135192871094,-0.3969474136829376,-1.159889578819275,-0.9391450881958008,-0.1523558795452118,-0.18214523792266846,-0.28278225660324097,-0.6930450797080994,1.7390198707580566,0.9858254790306091,-0.1523558795452118,-0.2120971381664276,-0.3863752782344818,-1.104142665863037,-0.7437441945075989,0.9858254790306091,-0.14245736598968506,-0.1523558795452118,-0.2120971381664276,-0.3969474136829376,-1.159889578819275,-1.0181772708892822,-0.45050859451293945,-1.3787599802017212]",1,24,0
seed0_llm_weight_blocks,final,23,23,model.layers.3.mlp.down_proj.weight,3,39897,957528,0.022762431653949616,block_rms,Leech Lattice Vector Quantization (gpu),0.07197089682575322,1.898221329123367,0.0014157590048853308,0.0005320589989423752,"[-1.6624672412872314,-0.01499907486140728,-1.5873881578445435,-1.169089913368225,-0.0007489063427783549,-0.4933773875236511,-0.6354915499687195,-0.5845449566841125,1.1422759294509888,2.0056862831115723,-0.2145119160413742,-0.35394465923309326,-0.38880282640457153,-0.9921175837516785,-0.8741360306739807,1.4050530195236206,-0.27216199040412903,-0.0403885692358017,-0.15619148313999176,-0.08379371464252472,-1.7160953283309937,-0.8044196367263794,-0.6167217493057251,-1.7053697109222412]","[-1.7677669525146484,-0.3535533845424652,-1.7677669525146484,-1.0606601238250732,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-1.0606601238250732,1.0606601238250732,1.7677669525146484,-0.3535533845424652,-0.3535533845424652,-1.0606601238250732,-1.0606601238250732,-1.0606601238250732,1.0606601238250732,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-1.7677669525146484,-1.0606601238250732,-0.3535533845424652,-1.7677669525146484]",1,24,0
seed0_llm_weight_blocks,final,24,24,model.layers.15.mlp.down_proj.weight,15,15945,382680,0.02045883235180624,block_rms,QTIP bitshift (gpu),0.1337631137404265,1.4511238806799267,0.008826940989820287,8.599099237471819e-05,"[0.5668299794197083,-0.8770948052406311,0.6473795175552368,0.10441605001688004,-0.6235129833221436,0.43258076906204224,-0.2819233238697052,0.007225217763334513,1.181393027305603,-1.1336599588394165,-1.1097934246063232,1.5155243873596191,1.718389868736267,-0.4862804710865021,-0.030019614845514297,1.4319915771484375,-1.2171927690505981,-0.21778205037117004,-0.8949947357177734,-0.07719329744577408,-0.8353284001350403,0.8651615381240845,-1.3305587768554688,-2.1957204341888428]","[0.6930450797080994,-0.756718099117279,0.9091304540634155,-0.2929880917072296,-0.7437441945075989,1.0181772708892822,-0.1029927134513855,0.004895777907222509,0.5504201054573059,-1.0863057374954224,-0.6930450797080994,1.7390198707580566,1.0181772708892822,-0.1029927134513855,0.024481236934661865,0.5849315524101257,-0.9858254790306091,-0.35491102933883667,-0.9858254790306091,-0.3134928345680237,-0.8099502921104431,0.4722914695739746,-1.3297709226608276,-1.6563239097595215]",1,24,0
seed0_llm_weight_blocks,final,24,24,model.layers.15.mlp.down_proj.weight,15,15945,382680,0.02045883235180624,block_rms,Leech Lattice Vector Quantization (gpu),0.06638921081543513,1.956453694977706,0.0010618249943945557,0.00017578000552020967,"[0.5668299794197083,-0.8770948052406311,0.6473795175552368,0.10441605001688004,-0.6235129833221436,0.43258076906204224,-0.2819233238697052,0.007225217763334513,1.181393027305603,-1.1336599588394165,-1.1097934246063232,1.5155243873596191,1.718389868736267,-0.4862804710865021,-0.030019614845514297,1.4319915771484375,-1.2171927690505981,-0.21778205037117004,-0.8949947357177734,-0.07719329744577408,-0.8353284001350403,0.8651615381240845,-1.3305587768554688,-2.1957204341888428]","[0.3535533845424652,-1.0606601238250732,0.3535533845424652,-0.3535533845424652,-1.0606601238250732,0.3535533845424652,-0.3535533845424652,0.3535533845424652,1.0606601238250732,-1.0606601238250732,-1.0606601238250732,1.0606601238250732,1.7677669525146484,-0.3535533845424652,0.3535533845424652,1.7677669525146484,-1.0606601238250732,-0.3535533845424652,-1.0606601238250732,-0.3535533845424652,-1.0606601238250732,1.0606601238250732,-1.0606601238250732,-2.4748737812042236]",1,24,0
seed0_llm_weight_blocks,final,24,24,model.layers.15.mlp.down_proj.weight,15,15945,382680,0.02045883235180624,block_rms,Uniform scalar 2-bit (gpu),0.09664611690193936,1.6855722120029069,7.696499233134091e-05,4.277998232282698e-05,"[0.5668299794197083,-0.8770948052406311,0.6473795175552368,0.10441605001688004,-0.6235129833221436,0.43258076906204224,-0.2819233238697052,0.007225217763334513,1.181393027305603,-1.1336599588394165,-1.1097934246063232,1.5155243873596191,1.718389868736267,-0.4862804710865021,-0.030019614845514297,1.4319915771484375,-1.2171927690505981,-0.21778205037117004,-0.8949947357177734,-0.07719329744577408,-0.8353284001350403,0.8651615381240845,-1.3305587768554688,-2.1957204341888428]","[1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-2.0]",1,24,0
seed0_llm_weight_blocks,final,25,25,model.layers.23.mlp.down_proj.weight,23,35277,846648,0.03435727784373625,block_rms,Leech Lattice Vector Quantization (gpu),0.053307010373913964,2.1147653960589055,0.0012411909992806613,0.00015496101696044207,"[-0.8420534133911133,0.5649219155311584,0.30200228095054626,-0.10969788581132889,-0.2860139310359955,0.2753550112247467,0.4245796799659729,0.8065237402915955,0.8100767135620117,-1.4140812158584595,0.12257739156484604,1.371445655822754,-0.10125958919525146,-0.16432476043701172,-1.0872081518173218,-0.3375319540500641,-2.4586539268493652,-0.3481908440589905,-1.9470263719558716,1.0161488056182861,-0.9948310256004333,-1.662788987159729,-0.5507100224494934,0.9735131859779358]","[-1.0606601238250732,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,1.0606601238250732,0.3535533845424652,-1.7677669525146484,0.3535533845424652,1.0606601238250732,0.3535533845424652,-0.3535533845424652,-1.0606601238250732,-0.3535533845424652,-2.4748737812042236,-0.3535533845424652,-1.7677669525146484,1.0606601238250732,-1.0606601238250732,-1.7677669525146484,-1.0606601238250732,1.0606601238250732]",1,24,0
